source_file,error_category,line_number,column_number,error_type,error_message,full_output
unmatched_braces_12.cpp,Unmatched Braces,10,13,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_12.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_12.cpp:10:13: error: expected '}' at end of input
     return 0;
             ^
WEEK5\error_collection\sample_programs\unmatched_braces_12.cpp:10:13: error: expected '}' at end of input"
unmatched_braces_13.cpp,Unmatched Braces,12,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_13.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_13.cpp:12:1: error: expected '}' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_13.cpp:12:1: error: expected '}' at end of input"
unmatched_braces_13.cpp,Unmatched Braces,12,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_13.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_13.cpp:12:1: error: expected '}' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_13.cpp:12:1: error: expected '}' at end of input"
unmatched_braces_14.cpp,Unmatched Braces,11,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_14.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_14.cpp:11:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_15.cpp,Unmatched Braces,12,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_15.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_15.cpp:12:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_16.cpp,Unmatched Braces,9,12,error,a function-definition is not allowed here before '{' token,"WEEK5\error_collection\sample_programs\unmatched_braces_16.cpp: In function 'int helper()':
WEEK5\error_collection\sample_programs\unmatched_braces_16.cpp:9:12: error: a function-definition is not allowed here before '{' token
 int main() {
            ^
WEEK5\error_collection\sample_programs\unmatched_braces_16.cpp:12:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_16.cpp,Unmatched Braces,12,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_16.cpp: In function 'int helper()':
WEEK5\error_collection\sample_programs\unmatched_braces_16.cpp:9:12: error: a function-definition is not allowed here before '{' token
 int main() {
            ^
WEEK5\error_collection\sample_programs\unmatched_braces_16.cpp:12:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_17.cpp,Unmatched Braces,13,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_17.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_17.cpp:13:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_18.cpp,Unmatched Braces,11,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_18.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_18.cpp:11:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_19.cpp,Unmatched Braces,10,1,error,expected 'catch' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected 'catch' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '(' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected type-specifier at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected ')' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '{' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '}' at end of input"
unmatched_braces_19.cpp,Unmatched Braces,10,1,error,expected '(' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected 'catch' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '(' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected type-specifier at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected ')' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '{' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '}' at end of input"
unmatched_braces_19.cpp,Unmatched Braces,10,1,error,expected type-specifier at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected 'catch' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '(' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected type-specifier at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected ')' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '{' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '}' at end of input"
unmatched_braces_19.cpp,Unmatched Braces,10,1,error,expected ')' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected 'catch' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '(' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected type-specifier at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected ')' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '{' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '}' at end of input"
unmatched_braces_19.cpp,Unmatched Braces,10,1,error,expected '{' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected 'catch' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '(' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected type-specifier at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected ')' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '{' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '}' at end of input"
unmatched_braces_19.cpp,Unmatched Braces,10,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected 'catch' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '(' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected type-specifier at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected ')' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '{' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_19.cpp:10:1: error: expected '}' at end of input"
unmatched_braces_2.cpp,Unmatched Braces,9,13,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_2.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_2.cpp:9:13: error: expected '}' at end of input
     return 0;
             ^
WEEK5\error_collection\sample_programs\unmatched_braces_2.cpp:9:13: error: expected '}' at end of input"
unmatched_braces_2.cpp,Unmatched Braces,9,13,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_2.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_2.cpp:9:13: error: expected '}' at end of input
     return 0;
             ^
WEEK5\error_collection\sample_programs\unmatched_braces_2.cpp:9:13: error: expected '}' at end of input"
unmatched_braces_20.cpp,Unmatched Braces,12,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_20.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_20.cpp:12:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_21.cpp,Unmatched Braces,11,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_21.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_21.cpp:11:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_22.cpp,Unmatched Braces,14,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_22.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_22.cpp:14:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_23.cpp,Unmatched Braces,14,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_23.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_23.cpp:14:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_24.cpp,Unmatched Braces,6,5,error,expected initializer before 'int',"WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:6:5: error: expected initializer before 'int'
     int x = 42;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:7:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:8:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:9:1: error: expected declaration before '}' token
 }
 ^"
unmatched_braces_24.cpp,Unmatched Braces,7,5,error,'cout' does not name a type,"WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:6:5: error: expected initializer before 'int'
     int x = 42;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:7:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:8:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:9:1: error: expected declaration before '}' token
 }
 ^"
unmatched_braces_24.cpp,Unmatched Braces,8,5,error,expected unqualified-id before 'return',"WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:6:5: error: expected initializer before 'int'
     int x = 42;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:7:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:8:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:9:1: error: expected declaration before '}' token
 }
 ^"
unmatched_braces_24.cpp,Unmatched Braces,9,1,error,expected declaration before '}' token,"WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:6:5: error: expected initializer before 'int'
     int x = 42;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:7:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:8:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_braces_24.cpp:9:1: error: expected declaration before '}' token
 }
 ^"
unmatched_braces_25.cpp,Unmatched Braces,8,12,error,a function-definition is not allowed here before '{' token,"WEEK5\error_collection\sample_programs\unmatched_braces_25.cpp: In function 'int add(int, int)':
WEEK5\error_collection\sample_programs\unmatched_braces_25.cpp:8:12: error: a function-definition is not allowed here before '{' token
 int main() {
            ^
WEEK5\error_collection\sample_programs\unmatched_braces_25.cpp:11:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_25.cpp,Unmatched Braces,11,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_25.cpp: In function 'int add(int, int)':
WEEK5\error_collection\sample_programs\unmatched_braces_25.cpp:8:12: error: a function-definition is not allowed here before '{' token
 int main() {
            ^
WEEK5\error_collection\sample_programs\unmatched_braces_25.cpp:11:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_26.cpp,Unmatched Braces,5,31,error,expected '}' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_braces_26.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_26.cpp:5:31: error: expected '}' before ';' token
     int arr[] = {1, 2, 3, 4, 5;  // Missing closing brace in array init
                               ^"
unmatched_braces_27.cpp,Unmatched Braces,11,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_27.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_27.cpp:11:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_28.cpp,Unmatched Braces,13,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_28.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_28.cpp:13:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_29.cpp,Unmatched Braces,12,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_29.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_29.cpp:12:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_3.cpp,Unmatched Braces,12,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_3.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_3.cpp:12:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_30.cpp,Unmatched Braces,13,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_30.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_30.cpp:13:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_4.cpp,Unmatched Braces,11,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_4.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_4.cpp:11:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_5.cpp,Unmatched Braces,12,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_5.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_5.cpp:12:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_6.cpp,Unmatched Braces,12,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_6.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_6.cpp:12:1: error: expected '}' at end of input
 }
 ^"
unmatched_braces_7.cpp,Unmatched Braces,7,5,error,expected initializer before 'int',"WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:7:5: error: expected initializer before 'int'
     int x = 10;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:8:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:9:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:10:1: error: expected declaration before '}' token
 }
 ^"
unmatched_braces_7.cpp,Unmatched Braces,8,5,error,'cout' does not name a type,"WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:7:5: error: expected initializer before 'int'
     int x = 10;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:8:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:9:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:10:1: error: expected declaration before '}' token
 }
 ^"
unmatched_braces_7.cpp,Unmatched Braces,9,5,error,expected unqualified-id before 'return',"WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:7:5: error: expected initializer before 'int'
     int x = 10;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:8:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:9:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:10:1: error: expected declaration before '}' token
 }
 ^"
unmatched_braces_7.cpp,Unmatched Braces,10,1,error,expected declaration before '}' token,"WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:7:5: error: expected initializer before 'int'
     int x = 10;
     ^~~
WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:8:5: error: 'cout' does not name a type
     cout << x << endl;
     ^~~~
WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:9:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_braces_7.cpp:10:1: error: expected declaration before '}' token
 }
 ^"
unmatched_braces_8.cpp,Unmatched Braces,10,1,error,expected 'while' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected 'while' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected '(' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected primary-expression at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected ')' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected ';' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected '}' at end of input"
unmatched_braces_8.cpp,Unmatched Braces,10,1,error,expected '(' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected 'while' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected '(' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected primary-expression at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected ')' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected ';' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected '}' at end of input"
unmatched_braces_8.cpp,Unmatched Braces,10,1,error,expected primary-expression at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected 'while' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected '(' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected primary-expression at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected ')' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected ';' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected '}' at end of input"
unmatched_braces_8.cpp,Unmatched Braces,10,1,error,expected ')' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected 'while' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected '(' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected primary-expression at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected ')' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected ';' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected '}' at end of input"
unmatched_braces_8.cpp,Unmatched Braces,10,1,error,expected ';' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected 'while' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected '(' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected primary-expression at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected ')' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected ';' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected '}' at end of input"
unmatched_braces_8.cpp,Unmatched Braces,10,1,error,expected '}' at end of input,"WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected 'while' at end of input
 }
 ^
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected '(' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected primary-expression at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected ')' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected ';' at end of input
WEEK5\error_collection\sample_programs\unmatched_braces_8.cpp:10:1: error: expected '}' at end of input"
unmatched_braces_9.cpp,Unmatched Braces,6,31,error,expected '}' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_braces_9.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_braces_9.cpp:6:31: error: expected '}' before ';' token
     int arr[] = {1, 2, 3, 4, 5;  // Missing closing brace for array
                               ^"
unmatched_parens_1.cpp,Unmatched Parentheses,6,14,error,expected ')' before '{' token,"WEEK5\error_collection\sample_programs\unmatched_parens_1.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_1.cpp:6:14: error: expected ')' before '{' token
     if(5 > 3 {  // Missing closing parenthesis
              ^"
unmatched_parens_10.cpp,Unmatched Parentheses,7,22,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_10.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_10.cpp:7:22: error: expected ')' before ';' token
     arr[0] = (10 + 20;  // Missing closing parenthesis
                      ^"
unmatched_parens_11.cpp,Unmatched Parentheses,8,18,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_11.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_11.cpp:8:18: error: expected ')' before ';' token
     } while(false;  // Missing closing parenthesis
                  ^"
unmatched_parens_12.cpp,Unmatched Parentheses,7,25,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_12.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_12.cpp:7:25: error: expected ')' before ';' token
     int y = (x * (x + 1);  // Missing closing parenthesis
                         ^"
unmatched_parens_13.cpp,Unmatched Parentheses,6,32,error,expected ')' before '{' token,"WEEK5\error_collection\sample_programs\unmatched_parens_13.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_13.cpp:6:32: error: expected ')' before '{' token
     if(true && (false || true) {  // Missing closing parenthesis
                                ^"
unmatched_parens_14.cpp,Unmatched Parentheses,5,23,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_14.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_14.cpp:5:23: error: expected ')' before ';' token
     int x = (5 + 3 * 2;  // Missing closing paren
                       ^"
unmatched_parens_15.cpp,Unmatched Parentheses,5,24,error,expected ')' before '{' token,"WEEK5\error_collection\sample_programs\unmatched_parens_15.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_15.cpp:5:24: error: expected ')' before '{' token
     if(10 > 5 && 3 < 8 {  // Missing closing paren
                        ^"
unmatched_parens_16.cpp,Unmatched Parentheses,6,17,error,expected ')' before '{' token,"WEEK5\error_collection\sample_programs\unmatched_parens_16.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_16.cpp:6:17: error: expected ')' before '{' token
     while(n > 0 {  // Missing closing paren
                 ^"
unmatched_parens_17.cpp,Unmatched Parentheses,5,31,error,expected ')' before '{' token,"WEEK5\error_collection\sample_programs\unmatched_parens_17.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_17.cpp:5:31: error: expected ')' before '{' token
     for(int i = 0; i < 5; i++ {  // Missing closing paren
                               ^"
unmatched_parens_18.cpp,Unmatched Parentheses,5,26,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_18.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_18.cpp:5:26: error: expected ')' before ';' token
     int x = ((10 + 5) * 2;  // Missing closing paren
                          ^"
unmatched_parens_19.cpp,Unmatched Parentheses,6,33,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_19.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_19.cpp:6:33: error: expected ')' before ';' token
     int result = (a + b * (a - b;  // Missing closing paren
                                 ^
WEEK5\error_collection\sample_programs\unmatched_parens_19.cpp:6:33: error: expected ')' before ';' token"
unmatched_parens_19.cpp,Unmatched Parentheses,6,33,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_19.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_19.cpp:6:33: error: expected ')' before ';' token
     int result = (a + b * (a - b;  // Missing closing paren
                                 ^
WEEK5\error_collection\sample_programs\unmatched_parens_19.cpp:6:33: error: expected ')' before ';' token"
unmatched_parens_2.cpp,Unmatched Parentheses,6,28,error,expected ')' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_2.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\unmatched_parens_2.cpp:6:28: error: expected ')' before ';' token
     int result = (5 + 3 * 2;  // Missing closing parenthesis
                            ^"
unmatched_parens_20.cpp,Unmatched Parentheses,4,9,error,cannot declare '::main' to be a global variable,"WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:4:9: error: cannot declare '::main' to be a global variable
 int main( {  // Missing closing paren in function signature
         ^
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:5:28: error: expected '}' before ';' token
     cout << ""Hello"" << endl;
                            ^
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:5:28: error: expected ')' before ';' token
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:6:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:7:1: error: expected declaration before '}' token
 }
 ^"
unmatched_parens_20.cpp,Unmatched Parentheses,5,28,error,expected '}' before ';' token,"WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:4:9: error: cannot declare '::main' to be a global variable
 int main( {  // Missing closing paren in function signature
         ^
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:5:28: error: expected '}' before ';' token
     cout << ""Hello"" << endl;
                            ^
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:5:28: error: expected ')' before ';' token
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:6:5: error: expected unqualified-id before 'return'
     return 0;
     ^~~~~~
WEEK5\error_collection\sample_programs\unmatched_parens_20.cpp:7:1: error: expected declaration before '}' token
 }
 ^"
